claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported
473610240,23,M,1,71,50152,1,0,Rent,15055,3/18/2023,Saturday,Local,0,0,4,Online,0,6,Large,22891.95275,red,36341.53367,3324.297937,500,1518.54,3.500969372,3,N
474087168,29,M,1,90,53884.8,1,1,Rent,15046,11/5/2023,Sunday,Highway,1,0,98,Online,0,6,Medium,13487.70759,other,27718.84006,9026.947086,500,1055.6,4.506041541,3,N
474128640,58,M,1,77,64966.4,1,1,Rent,80011,8/27/2023,Sunday,Local,0,1,5,Online,1,6,Large,35747.65476,red,40754.27565,5697.892747,1000,999.43,4.161059601,7,N
474190848,28,M,1,78,53318.4,1,1,Rent,80005,2/20/2024,Tuesday,Parking Lot,0,0,59,Online,1,7,Medium,22969.79798,blue,17915.45608,2909.655944,1000,1726.91,4.879300292,6,Y
474688512,27,F,1,70,52715.2,1,1,Rent,80028,10/6/2023,Friday,Parking Lot,1,0,93,Online,1,6,Compact,13403.45677,silver,17526.85417,2886.721508,500,1082.36,3.96859795,8,N
475331328,54,F,1,59,63828.8,1,0,Own,50021,1/26/2023,Thursday,Parking Lot,0,0,18,Online,1,4,Compact,29207.16706,silver,10484.59554,2912.651731,500,1232.57,3.488525888,8,N
475974144,29,M,1,78,53864,1,0,Own,15001,12/9/2023,Saturday,Highway,3,1,70,Online,1,11,Large,28760.41422,blue,18384.86255,2133.469463,2000,1155.97,4.284530907,4,N
476057088,25,F,1,83,51481.6,0,0,Rent,20143,5/17/2024,Friday,Parking Lot,2,0,84,Online,1,10,Large,12302.57176,black,19041.35722,4153.232041,1000,1726.91,4.225710699,4,Y
476430336,24,F,1,82,50844.8,0,1,Rent,50011,10/2/2023,Monday,Parking Lot,0,1,98,Online,0,5,Compact,47247.25677,black,11898.20123,3820.899753,2000,1246.68,4.41414855,5,Y
476824320,42,M,1,33,59803.2,1,0,Own,80038,1/27/2024,Saturday,Parking Lot,1,0,6,Online,1,4,Compact,42707.27299,silver,23390.94644,1977.740813,500,1082.36,4.162806068,3,N
477176832,28,F,1,58,53297.6,0,0,Rent,15035,5/18/2023,Thursday,Parking Lot,0,1,79,Online,0,5,Large,49368.00407,silver,23225.32035,4831.947379,1000,1726.91,4.382302547,9,N
477342720,42,M,1,72,59808,1,0,Own,85010,3/19/2024,Tuesday,Parking Lot,0,0,27,Online,0,4,Compact,14272.87589,gray,21391.42337,3874.41342,2000,1239.06,4.43950525,3,Y
477902592,28,F,1,85,53315.2,0,0,Rent,80041,12/17/2023,Sunday,Highway,0,0,20,Online,1,0,Large,22615.65336,red,27922.52924,4532.632357,1000,999.43,4.347807045,2,N
478006272,23,M,1,86,50182.4,1,0,Rent,15012,4/30/2023,Sunday,Local,0,0,100,Online,1,6,Large,15364.66099,black,40447.90706,4493.919682,500,1232.57,3.600271116,4,N
478296576,29,M,0,70,53868.8,1,0,Own,50012,7/26/2024,Friday,Local,1,0,23,Online,1,4,Medium,11890.59583,gray,44043.32221,1579.984938,2000,1239.06,4.076729007,4,N
478856448,74,F,1,70,68848,0,0,Own,20165,6/4/2024,Tuesday,Highway,1,0,51,Online,0,7,Compact,26575.62194,black,11297.61708,3212.157292,2000,1239.06,4.908329487,5,N
479105280,28,M,1,69,74630.08,1,1,Rent,85036,9/5/2024,Thursday,Local,0,0,5,Online,1,8,Medium,8285.575742,black,22691.37696,7116.645808,2000,1155.97,3.870368038,5,N
479188224,46,M,1,95,85774.08,1,1,Rent,20103,5/9/2023,Tuesday,Local,0,0,48,Online,1,5,Medium,19275.02584,white,28172.87596,2253.303568,500,1232.57,4.440767629,5,N
479768832,49,M,1,60,27200.96,0,1,Own,85039,8/23/2023,Wednesday,Local,0,1,98,Online,0,3,Compact,22039.89162,red,19055.8408,3941.154949,500,1232.57,4.490997809,5,Y
480349440,23,M,0,72,40271.04,1,1,Own,50049,7/4/2023,Tuesday,Local,0,0,70,Online,0,7,Compact,17851.51029,other,25246.85715,4782.836846,1000,1622.67,3.512128562,7,Y
480577536,54,F,0,65,89344.64,1,1,Own,85075,2/7/2024,Wednesday,Parking Lot,2,0,78,Online,1,4,Medium,31745.45885,gray,17608.67016,2990.388548,500,1232.57,4.077237837,10,Y
480722688,21,F,1,61,68225.92,1,1,Rent,20104,4/24/2024,Wednesday,Parking Lot,1,0,99,Online,1,0,Compact,38151.13077,red,35604.0836,5962.442024,500,1518.54,4.066233881,0,N
482029056,50,M,1,70,17626.56,0,1,Own,85023,8/4/2024,Sunday,Highway,0,0,46,Online,0,4,Medium,9654.414988,white,12405.29369,2971.554312,500,1078.65,3.661626993,5,Y
482091264,60,F,1,83,91725.76,1,1,Rent,50020,9/21/2024,Saturday,Local,1,1,100,Online,1,7,Large,30877.13867,blue,13497.87664,2713.932275,500,1518.54,4.457742299,5,N
482174208,27,F,1,84,73846.08,1,0,Rent,20131,11/19/2023,Sunday,Highway,0,0,0,Online,1,6,Large,24443.58531,black,42198.42623,4886.910556,2000,1239.06,3.62017289,6,Y
482215680,28,M,0,91,74641.28,0,1,Own,20132,8/12/2024,Monday,Parking Lot,0,1,22,Online,0,2,Large,21852.38574,white,30567.16917,5283.85985,2000,1246.68,4.413318694,0,N
482982912,28,F,1,82,74665.92,1,0,Rent,80105,3/20/2024,Wednesday,Local,0,0,1,Online,0,4,Large,17147.31914,other,23151.99941,11956.69975,1000,999.43,3.951559466,4,N
483211008,26,F,0,79,87001.6,0,1,Rent,15054,6/30/2023,Friday,Local,0,0,100,Online,0,4,Large,13090.63149,black,43010.02497,3247.383167,500,1078.65,4.019754987,5,N
483833088,27,M,1,48,73855.04,1,0,Rent,50014,5/30/2023,Tuesday,Parking Lot,1,0,99,Online,0,3,Compact,22249.15243,gray,34937.49205,3966.891802,1000,1726.91,3.962242655,2,N
484019712,29,M,1,80,95668.16,1,0,Rent,80030,4/10/2024,Wednesday,Local,0,0,99,Online,0,1,Medium,12231.32072,black,30889.01231,5161.938347,2000,1239.06,3.386492646,4,N
484102656,29,F,1,88,53896,1,1,Rent,20164,2/24/2024,Saturday,Local,2,0,100,Online,0,5,Large,30004.40936,black,26144.03097,3438.986203,500,1082.36,3.851273266,5,N
484268544,23,M,1,75,50128,1,1,Rent,20148,10/24/2024,Thursday,Highway,0,0,50,Online,0,11,Medium,19728.87039,silver,21480.5923,1355.394458,1000,1726.91,4.020116717,4,N
484351488,42,F,1,43,59785.6,1,1,Own,20102,3/26/2023,Sunday,Local,0,0,97,Online,0,7,Medium,40998.50868,red,39715.66473,7109.59075,500,1078.65,4.288656234,4,Y
484455168,37,M,0,69,57768,1,1,Own,15052,11/29/2023,Wednesday,Local,0,0,0,Online,0,4,Compact,38218.97913,red,4772.064167,7075.546704,2000,1239.06,3.56662162,3,N
484538112,26,F,0,72,52110.4,1,1,Rent,50008,3/30/2023,Thursday,Parking Lot,1,1,16,Online,1,1,Compact,19822.66755,blue,26951.92346,3468.971761,1000,1622.67,3.603914641,4,Y
485035776,54,M,0,68,63820.8,1,0,Rent,50059,11/24/2023,Friday,Local,2,1,89,Online,1,2,Large,20045.30385,blue,14633.05597,2669.503384,500,1232.57,4.632596388,4,N
485326080,54,F,1,86,63801.6,1,0,Rent,85046,8/8/2023,Tuesday,Highway,0,0,80,Online,1,8,Medium,20760.51433,white,14484.05141,2980.029889,2000,1239.06,3.173089301,5,N
486155520,21,F,0,84,48713.6,0,1,Rent,50054,7/14/2024,Sunday,Highway,1,0,45,Online,0,5,Medium,34873.6526,red,44306.87734,6905.113011,2000,1239.06,3.916155128,2,N
486196992,29,M,1,84,53862.4,1,1,Rent,80021,3/21/2024,Thursday,Parking Lot,0,0,96,Online,1,10,Large,40176.01383,other,19111.89319,3080.907959,1000,1622.67,3.928689389,4,N
486445824,25,F,1,77,51473.6,1,0,Rent,85045,12/31/2024,Tuesday,Local,0,0,77,Online,0,5,Large,8102.577515,gray,10275.01703,3187.124366,1000,1726.91,3.666024621,8,N
486653184,65,F,1,80,66748.8,1,1,Own,50050,10/12/2024,Saturday,Parking Lot,0,1,56,Online,0,3,Large,34254.22253,other,22141.96725,6229.767182,1000,1622.67,4.291131552,5,N
486777600,21,M,0,62,68223.68,1,1,Own,15028,10/5/2024,Saturday,Local,0,0,98,Online,0,3,Large,36982.0125,gray,27655.58542,6678.663997,500,1055.6,4.147757031,1,N
487150848,30,F,1,85,54411.2,1,0,Own,50012,10/3/2023,Tuesday,Highway,1,0,30,Online,1,7,Compact,22037.36732,other,17858.7242,3353.352563,2000,1239.06,3.733866664,5,Y
487918080,21,M,1,57,48699.2,0,1,Rent,80020,1/6/2024,Saturday,Local,1,1,0,Online,1,3,Compact,14219.49571,gray,28462.756,3412.672765,500,1082.36,5.161226646,3,N
488187648,29,F,1,82,53860.8,1,0,Rent,85037,7/11/2024,Thursday,Parking Lot,2,1,15,Online,0,2,Large,25532.97307,red,11706.43606,4423.582942,2000,1155.97,3.855791243,1,N
488208384,66,F,1,78,67028.8,1,0,Own,80027,5/24/2023,Wednesday,Local,0,0,45,Online,0,4,Large,13861.17119,silver,8833.774196,2479.986055,1000,1726.91,4.026732818,5,Y
488249856,26,M,0,78,72985.92,1,1,Rent,80015,3/26/2023,Sunday,Local,1,1,88,Online,1,4,Large,47534.25648,black,28926.48299,8058.688976,500,1078.65,4.198075843,5,N
488623104,29,M,0,66,75434.24,1,1,Rent,80104,4/23/2023,Sunday,Local,1,0,4,Online,1,5,Compact,13364.39665,white,28538.74483,4415.832509,500,1354.2,3.872627934,5,N
488664576,44,F,0,89,84781.76,1,1,Own,20148,9/26/2023,Tuesday,Parking Lot,0,0,2,Online,0,4,Large,10173.02267,black,30589.76956,3713.394972,1000,999.43,3.248556788,6,N
488685312,42,M,1,68,59808,1,1,Rent,80033,3/19/2024,Tuesday,Highway,3,1,3,Online,1,3,Compact,22065.7804,blue,54175.93475,5984.485897,2000,1155.97,3.841061472,8,Y
488747520,51,F,1,81,82908.8,1,1,Own,50031,12/6/2023,Wednesday,Parking Lot,0,0,1,Online,1,9,Medium,11574.57447,red,12826.35333,3455.480477,1000,1726.91,4.053168053,6,N
489079296,46,F,0,48,85738.24,0,0,Rent,15033,11/22/2024,Friday,Parking Lot,0,0,80,Online,0,5,Compact,36887.75653,white,18640.20326,3848.277906,500,1055.6,4.579089639,4,N
489120768,50,M,1,86,87628.8,0,1,Rent,50034,6/29/2023,Thursday,Local,1,0,83,Online,0,7,Medium,20385.142,other,28650.28099,2158.313396,2000,1155.97,3.891535745,5,N
490033152,27,M,1,87,73846.08,0,1,Rent,50006,10/18/2024,Friday,Highway,0,1,50,Online,1,3,Compact,32394.53347,other,5100.811021,2587.624505,500,1232.57,3.123804836,5,N
490281984,27,F,1,82,52736,1,1,Rent,15010,11/22/2024,Friday,Parking Lot,0,0,12,Online,1,4,Medium,10615.82855,silver,24858.18505,6109.135858,500,1518.54,4.179375362,1,Y
490593024,24,M,1,86,50888,1,1,Rent,50047,10/8/2023,Sunday,Highway,3,0,69,Online,1,4,Medium,25999.49603,silver,6666.015294,4304.255645,1000,999.43,3.987794463,3,Y
491795712,28,M,1,70,74634.56,1,1,Rent,50055,3/24/2023,Friday,Parking Lot,0,1,67,Online,1,6,Medium,6501.579152,gray,11995.31448,3972.05887,2000,1155.97,3.185011769,5,N
492314112,29,M,1,77,105642.432,1,0,Rent,15017,2/24/2023,Friday,Highway,1,0,11,Online,1,5,Compact,6727.97163,blue,5180.758559,7685.973509,1000,1622.67,3.263070145,1,N
492459264,19,M,1,60,65952.32,1,1,Rent,15009,7/29/2023,Saturday,Parking Lot,0,0,67,Online,0,5,Compact,41470.4524,red,4860.476734,5727.95075,500,1354.2,3.913942859,7,N
492542208,40,F,0,92,59052.8,0,1,Own,15050,9/2/2023,Saturday,Parking Lot,0,0,0,Online,0,4,Medium,30752.71588,blue,15691.13451,2086.367252,500,1055.6,4.41227943,5,Y
492583680,21,F,1,89,68228.16,0,1,Own,50021,6/19/2023,Monday,Local,1,0,2,Online,1,6,Medium,22241.21079,black,53816.28434,5898.314518,2000,1155.97,4.432787367,5,N
492604416,27,M,1,61,73823.68,0,1,Rent,80102,7/26/2024,Friday,Highway,0,1,19,Online,1,3,Medium,19882.45799,white,12254.3137,4266.88042,1000,1726.91,3.807125999,4,N
492853248,26,F,1,91,52118.4,1,1,Rent,80007,7/22/2023,Saturday,Parking Lot,0,0,35,Online,1,8,Compact,8201.139307,blue,10075.38634,6261.837568,2000,1239.06,3.030942466,4,Y
492936192,29,F,1,64,68334.4,0,1,Rent,15012,7/1/2024,Monday,Local,0,0,5,Online,0,8,Compact,23732.57411,red,15186.05852,5153.062462,500,1082.36,4.044253371,2,N
493060608,24,F,0,75,50856,1,1,Rent,50037,6/23/2024,Sunday,Highway,0,0,50,Online,0,5,Large,13697.35463,red,16423.89639,7965.001906,1000,999.43,2.895959971,4,N
493205760,35,M,0,50,56876.8,1,1,Rent,80034,1/23/2023,Monday,Local,1,0,88,Online,1,9,Large,19652.10265,blue,18404.67225,9699.70412,1000,1726.91,3.556853711,3,N
493433856,34,F,1,62,56456,1,1,Rent,85063,5/12/2024,Sunday,Local,0,0,50,Online,1,12,Medium,29551.91915,gray,17873.26529,4900.826006,500,1518.54,4.154803952,2,N
493744896,26,M,0,71,62144,1,0,Rent,50054,4/1/2023,Saturday,Parking Lot,0,0,97,Online,1,4,Large,45111.36057,other,27198.53864,2185.750973,1000,999.43,3.388976195,3,N
493786368,24,F,1,79,50835.2,1,1,Rent,20164,3/25/2023,Saturday,Local,0,0,95,Online,0,8,Medium,42274.90498,red,5060.666938,2253.792074,1000,1726.91,4.514023228,5,N
493952256,40,F,1,87,59027.2,0,0,Own,85083,9/5/2023,Tuesday,Parking Lot,0,0,22,Online,0,8,Compact,24420.6804,white,3425.923762,1243.411623,1000,1324.78,4.004700075,6,N
494346240,48,F,0,84,86732.8,1,1,Rent,15038,9/1/2024,Sunday,Local,0,0,95,Online,0,3,Medium,10227.68128,red,17184.16868,2187.38167,1000,999.43,4.275347774,2,N
494719488,27,F,0,73,52720,1,0,Rent,85019,4/11/2024,Thursday,Local,3,0,50,Online,1,5,Compact,33814.45581,black,29579.68197,2014.083319,2000,1246.68,3.73221055,3,N
494823168,23,F,1,82,50176,0,0,Rent,50047,10/20/2023,Friday,Highway,1,1,86,Online,1,2,Large,19450.43101,blue,46851.97657,7466.610246,500,1082.36,4.20155639,5,N
496689408,26,M,1,68,62144,0,1,Own,20138,9/18/2024,Wednesday,Highway,0,0,50,Online,1,5,Medium,38689.54231,white,31870.88931,4910.488878,1000,1324.78,3.423596407,5,N
497104128,27,M,1,67,73850.56,0,1,Own,20120,8/29/2023,Tuesday,Local,0,0,24,Online,1,5,Compact,16093.86836,gray,19264.22493,5582.8882,2000,1155.97,3.693199771,1,N
497228544,24,F,1,81,71193.92,0,0,Rent,80002,7/4/2023,Tuesday,Local,1,0,94,Online,1,9,Medium,15797.33532,other,23831.75611,6885.590978,500,1078.65,3.237010557,6,N
497270016,27,F,1,90,52761.6,1,1,Rent,20163,2/3/2023,Friday,Parking Lot,1,0,61,Online,1,7,Medium,54070.91201,white,20422.67227,5056.691174,1000,1324.78,3.589879981,2,Y
497394432,26,M,1,82,62144,0,0,Rent,85069,6/2/2024,Sunday,Local,2,0,32,Online,0,4,Large,78393.22512,blue,23330.77145,5667.335623,500,1518.54,4.43191326,4,N
497705472,26,M,1,84,52102.4,1,1,Rent,80005,10/27/2023,Friday,Local,0,0,51,Online,1,1,Compact,37380.09802,white,21709.76091,7446.774492,1000,1726.91,4.384327532,7,Y
498223872,28,M,1,85,53299.2,1,1,Rent,80028,11/19/2023,Sunday,Local,0,0,55,Online,0,8,Medium,29761.90502,other,21925.62146,9266.88046,500,1082.36,3.412431746,5,N
499219200,20,F,1,51,47948.8,1,1,Rent,50033,10/6/2024,Sunday,Local,0,0,100,Online,0,4,Compact,25160.18797,gray,5067.53388,8281.009756,1000,999.43,4.299190714,6,N
499302144,28,M,1,79,53312,1,0,Rent,85040,7/25/2023,Tuesday,Local,0,1,49,Online,1,9,Large,9314.942369,red,17071.46443,4456.778579,1000,1726.91,3.800242042,2,N
500027904,53,M,1,64,63555.2,1,1,Rent,50008,10/22/2024,Tuesday,Local,0,0,39,Online,0,4,Large,19939.02947,silver,16126.88676,1851.040723,1000,1726.91,4.027215479,5,Y
500608512,67,M,1,68,67243.2,1,0,Rent,80101,9/30/2024,Monday,Local,1,0,5,Online,0,8,Medium,15479.19956,red,26294.95346,6128.553259,2000,1246.68,4.160928311,4,N
500795136,63,M,1,96,66292.8,1,0,Own,50027,4/18/2023,Tuesday,Highway,1,0,70,Online,0,4,Medium,19836.97906,other,57353.23564,6080.34766,500,1055.6,4.471046363,2,N
500836608,25,F,1,89,51497.6,0,1,Rent,80041,11/3/2024,Sunday,Local,1,0,46,Online,0,0,Large,10740.55098,white,7792.99784,7328.21386,1000,999.43,4.083200703,4,N
500898816,25,M,0,77,51512,0,0,Rent,80105,4/13/2023,Thursday,Parking Lot,1,0,22,Online,0,2,Medium,34824.78973,white,26743.27711,6489.034737,1000,1726.91,4.298210755,4,Y
500919552,26,M,1,61,52126.4,0,0,Rent,15001,10/9/2023,Monday,Local,0,0,10,Online,0,6,Large,12987.04128,gray,23262.03292,6015.824129,500,1232.57,3.814893195,4,N
501168384,27,F,1,90,52723.2,1,1,Rent,15012,3/31/2023,Friday,Local,0,1,50,Online,1,6,Compact,17414.05679,black,6375.912529,3400.992591,1000,1324.78,4.018187248,3,N
501500160,29,M,1,75,53851.2,1,1,Rent,80108,10/21/2023,Saturday,Parking Lot,0,0,30,Online,0,5,Large,36693.76,other,13296.98613,7443.378681,500,1354.2,4.103739186,3,Y
501624576,29,F,1,61,53908.8,1,0,Rent,15025,3/21/2024,Thursday,Parking Lot,0,0,4,Online,1,9,Large,20231.54397,gray,8224.348867,6664.200128,500,1055.6,3.977311176,3,N
501686784,57,M,0,77,64672,1,0,Own,15012,11/21/2023,Tuesday,Parking Lot,0,0,55,Online,1,8,Compact,28324.15234,black,32241.03708,7518.163775,1000,1726.91,3.700703129,4,N
501748992,28,F,0,65,53308.8,0,0,Own,50025,6/8/2023,Thursday,Parking Lot,0,0,27,Online,0,8,Large,12091.01199,white,11605.9042,6740.190498,500,1078.65,3.694281949,4,N
501769728,32,F,1,78,55472,0,0,Own,15051,11/22/2024,Friday,Parking Lot,1,0,54,Online,0,5,Compact,43489.8273,red,50963.53716,7988.775264,1000,1324.78,4.907172828,5,N
501977088,23,F,1,82,50155.2,1,1,Rent,85038,1/4/2024,Thursday,Local,0,0,65,Online,0,4,Medium,28636.09421,black,29332.0435,6210.604059,1000,1622.67,4.243396771,5,Y
502039296,39,M,1,81,58644.8,1,1,Own,50005,10/17/2023,Tuesday,Parking Lot,2,0,95,Online,1,3,Large,11250.26063,red,15613.78393,3632.835625,500,1082.36,3.745296365,3,Y
502122240,29,M,1,31,53864,1,1,Rent,80018,3/1/2023,Wednesday,Local,2,0,77,Online,1,3,Medium,43660.08298,silver,19113.16644,5699.242302,500,1055.6,4.864994508,8,Y
503449344,48,M,1,78,86761.92,0,1,Rent,85045,7/29/2023,Saturday,Local,5,0,14,Online,1,5,Medium,19676.4181,white,14741.37747,7793.238764,500,1354.2,4.084072022,3,N
503553024,27,M,1,85,73843.84,0,1,Own,85076,11/25/2024,Monday,Local,1,0,78,Online,1,4,Compact,51305.04036,gray,42492.50301,3298.820695,500,1232.57,3.682282673,3,N
503698176,25,M,1,79,51491.2,1,1,Rent,80023,4/8/2024,Monday,Highway,0,0,100,Online,1,8,Compact,43728.57408,blue,35464.03473,6261.770423,2000,1246.68,4.007716763,2,N
503967744,27,M,1,82,-1.6,1,1,Rent,85015,5/12/2023,Friday,Local,2,0,84,Online,1,4,Compact,18065.93978,black,28550.69866,4284.790949,1000,999.43,4.607596485,3,N
504154368,33,M,1,52,55971.2,1,1,Own,15021,1/4/2024,Thursday,Local,1,0,50,Online,1,7,Large,19573.22022,other,38429.38982,4479.63703,1000,1726.91,4.704273555,2,N
504216576,24,F,1,71,50860.8,1,0,Rent,80027,10/26/2023,Thursday,Local,0,0,80,Online,0,4,Large,8593.637227,red,10660.22662,4322.444516,500,1232.57,3.923511814,6,N
504403200,28,M,0,37,53342.4,1,1,Rent,20105,2/22/2023,Wednesday,Local,1,0,9,Online,1,4,Medium,11836.46784,other,43957.3153,1697.175635,1000,1622.67,4.905442812,5,Y
504548352,43,F,1,67,60185.6,1,1,Own,50047,3/14/2023,Tuesday,Highway,0,0,15,Online,1,2,Large,15573.31678,black,47133.03352,4596.495578,1000,999.43,3.127124489,2,Y
505025280,22,M,0,81,49452.8,1,0,Rent,80021,7/1/2024,Monday,Local,2,1,95,Online,0,5,Medium,21648.12301,white,27852.82077,2734.164217,2000,1246.68,3.682767253,1,Y
505191168,24,M,0,59,71182.72,1,1,Rent,80035,1/14/2023,Saturday,Local,1,0,50,Online,1,8,Medium,51970.14133,other,18449.37536,6700.302144,500,1055.6,4.284011803,6,N
505357056,42,F,1,60,83762.56,1,1,Own,80011,7/17/2024,Wednesday,Highway,0,0,4,Online,1,5,Compact,9246.484548,other,30737.99106,4890.231395,500,1232.57,3.872176509,4,N
505688832,25,M,0,74,51462.4,1,1,Rent,20149,1/7/2024,Sunday,Local,0,0,50,Online,0,4,Large,23580.45638,white,16286.42324,5415.042301,1000,1622.67,4.342114148,5,Y
506352384,54,F,0,77,89358.08,0,1,Own,80041,4/8/2024,Monday,Parking Lot,0,*,57,Online,0,7,Large,7198.85026,other,14969.8207,5007.735932,500,1078.65,3.341588947,1,N
506642688,34,M,0,58,56416,1,0,Own,50037,12/21/2023,Thursday,Local,3,0,50,Online,1,3,Medium,14991.64505,other,22096.8614,2194.406025,500,1354.2,4.919081831,8,Y
507907584,42,F,0,64,49800,1,1,Own,15009,12/20/2024,Friday,Local,0,0,56,Online,0,3,Large,10313.8905,other,18453.00443,1252.131042,2000,1246.68,4.617511436,2,N
507949056,26,M,1,80,42124.8,1,1,Rent,20105,3/18/2023,Saturday,Local,0,1,89,Online,1,6,Medium,35787.0672,silver,39978.88096,4194.768016,500,1082.36,4.204735383,3,N
508156416,69,M,1,97,47763.2,0,1,Own,85006,10/12/2023,Thursday,Parking Lot,4,0,95,Online,1,3,Large,2261.507903,silver,5808.423722,5242.966863,2000,1155.97,3.643233085,1,N
508944384,28,M,1,60,42638.08,1,1,Rent,15009,9/21/2024,Saturday,Parking Lot,1,0,2,Online,0,0,Compact,9727.995111,gray,7050.878565,2066.11362,500,1055.6,4.188038892,5,N
509359104,50,M,1,66,50083.84,1,1,Own,20104,10/3/2023,Tuesday,Highway,1,0,35,Online,1,4,Large,19129.35197,black,29588.23802,3583.04357,500,1082.36,4.203304724,5,N
509566464,29,F,1,94,43125.76,0,1,Own,20134,11/10/2023,Friday,Local,0,0,0,Online,1,4,Large,12684.772,silver,19059.78296,2977.106763,1000,1726.91,3.826430057,4,N
509670144,26,F,0,85,41685.76,1,0,Rent,20118,6/26/2024,Wednesday,Highway,0,1,30,Online,1,2,Medium,5139.577448,silver,17745.76271,3271.631167,500,1518.54,3.88753253,2,N
509690880,29,F,1,80,53891.2,1,1,Rent,15025,3/2/2023,Thursday,Highway,2,0,75,Online,1,9,Medium,29620.86946,red,9020.878032,1445.104644,2000,1239.06,3.683248627,5,Y
509753088,20,M,0,81,47926.4,1,1,Rent,50036,10/24/2023,Tuesday,Parking Lot,1,1,4,Online,1,3,Compact,31957.47915,blue,36981.77483,3895.442265,1000,1622.67,3.898268766,5,N
509815296,27,M,0,69,52740.8,1,1,Rent,80003,5/22/2023,Monday,Local,1,0,97,Online,1,9,Compact,7162.342236,gray,8149.317639,8398.72019,500,1354.2,3.642740646,6,N
510230016,41,M,1,71,59411.2,0,1,Rent,15031,5/24/2024,Friday,Parking Lot,0,0,50,Online,1,7,Medium,39919.89879,gray,19220.30639,6326.574539,500,1232.57,3.96404928,5,Y
511163136,29,F,1,93,53880,1,1,Rent,50021,10/12/2024,Saturday,Local,0,0,50,Online,0,4,Compact,14602.0253,red,8181.741528,3085.182319,500,1078.65,4.040933394,3,N
511888896,33,F,1,56,55952,1,1,Rent,15025,1/10/2023,Tuesday,Local,0,1,99,Online,1,3,Compact,15316.75745,black,21527.4103,2165.006938,1000,1726.91,3.272093516,6,Y
512137728,29,F,1,68,53899.2,1,1,Rent,85015,4/28/2024,Sunday,Local,1,0,99,Online,1,8,Compact,9034.596941,red,13683.40135,5260.795573,2000,1239.06,4.048379308,1,N
512656128,26,F,0,89,49715.2,1,1,Own,80031,9/11/2024,Wednesday,Local,1,1,79,Online,1,4,Medium,30048.17968,black,38997.06903,5255.132889,1000,1622.67,4.235490318,4,N
512822016,51,F,1,65,82908.8,1,1,Own,20132,7/4/2024,Thursday,Local,1,0,47,Online,0,7,Medium,28726.88689,silver,14234.517,8158.600782,500,1055.6,4.032124724,4,N
513070848,24,M,0,51,50841.6,1,0,Own,85031,2/5/2023,Sunday,Parking Lot,0,1,25,Online,1,2,Large,39405.50787,white,38078.57767,5147.057779,500,1232.57,5.807629628,6,N
513630720,60,M,1,71,65496,1,1,Own,20105,6/11/2024,Tuesday,Parking Lot,0,0,1,Online,1,9,Compact,14873.19804,gray,29023.32808,3561.895669,2000,1155.97,4.395587181,4,Y
514066176,44,F,0,92,48437.76,1,1,Own,50025,5/20/2023,Saturday,Local,0,0,96,Online,1,4,Medium,17813.81084,other,22720.83482,4506.818341,500,1354.2,3.908879533,3,N
514252800,60,M,1,43,52413.44,1,0,Rent,50047,3/18/2024,Monday,Local,3,0,0,Online,1,5,Medium,22772.90969,white,19399.1906,7191.150985,500,1078.65,4.535964939,3,N
514356480,28,M,1,64,53313.6,1,0,Rent,20111,5/28/2024,Tuesday,Parking Lot,2,0,94,Online,1,1,Medium,8488.662447,white,40972.63322,7530.328441,500,1518.54,3.229854151,8,N
514397952,48,F,1,55,61945.6,0,1,Rent,85062,5/4/2024,Saturday,Parking Lot,0,0,87,Online,0,2,Large,9036.903474,black,33352.83404,3407.99971,2000,1246.68,3.974950254,2,Y
515020032,42,M,0,63,79776,1,0,Own,50022,6/26/2023,Monday,Highway,0,0,99,Online,1,7,Large,21689.27278,blue,26168.03892,3126.945666,500,1082.36,4.004190098,2,N
515538432,28,F,1,71,53320,1,1,Rent,20102,11/2/2024,Saturday,Highway,2,0,95,Online,0,5,Large,22394.33238,other,20273.10705,1796.76127,500,1518.54,3.666256136,4,Y
